SessionID,Name,Description,Severity,Line,Column,ParentFile,TopLevelCategory,Code
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 4 OF THE SOURCE CODE. **,Critical,4,3,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 28 OF THE SOURCE CODE. **,Critical,28,1,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 38 OF THE SOURCE CODE. **,Critical,38,1,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 39 OF THE SOURCE CODE. **,Critical,39,1,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 45 OF THE SOURCE CODE. **,Critical,45,1,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 60 OF THE SOURCE CODE. **,Critical,60,1,Could not obtain the relative path,No category specified,MSCEWI1001
ba145132-b715-41d9-9ce8-6b31e60fa4ef,UnrecognizedToken,** MSC-ERROR - MSCEWI1001 - UNRECOGNIZED TOKEN ON LINE 61 OF THE SOURCE CODE. **,Critical,61,1,Could not obtain the relative path,No category specified,MSCEWI1001
